code,idx,date,close
600804.XSHG,6.0,2019-11-29,5.98
600804.XSHG,7.0,2019-12-31,6.12
600804.XSHG,8.0,2020-01-23,5.43
600804.XSHG,9.0,2020-02-28,7.1
600804.XSHG,10.0,2020-03-31,5.81
600804.XSHG,11.0,2020-04-30,7.11
600805.XSHG,0.0,2019-05-31,5.76
600805.XSHG,1.0,2019-06-28,6.07
600805.XSHG,2.0,2019-07-31,5.57
600805.XSHG,3.0,2019-08-30,5.26
600805.XSHG,4.0,2019-09-30,5.19
600805.XSHG,5.0,2019-10-31,4.91
600805.XSHG,6.0,2019-11-29,4.71
600805.XSHG,7.0,2019-12-31,5.07
600805.XSHG,8.0,2020-01-23,4.81
600805.XSHG,9.0,2020-02-28,4.55
600805.XSHG,10.0,2020-03-31,4.49
600805.XSHG,11.0,2020-04-30,3.95
600807.XSHG,0.0,2019-05-31,4.36
600807.XSHG,1.0,2019-06-28,4.6
600807.XSHG,2.0,2019-07-31,4.34
600807.XSHG,3.0,2019-08-30,4.45
600807.XSHG,4.0,2019-09-30,4.39
600807.XSHG,5.0,2019-10-31,4.06
600807.XSHG,6.0,2019-11-29,3.39
600807.XSHG,7.0,2019-12-31,3.61
600807.XSHG,8.0,2020-01-23,3.78
600807.XSHG,9.0,2020-02-28,3.33
600807.XSHG,10.0,2020-03-31,3.31
600807.XSHG,11.0,2020-04-30,3.93
600808.XSHG,0.0,2019-05-31,3.09
600808.XSHG,1.0,2019-06-28,3.1
600808.XSHG,2.0,2019-07-31,2.94
600808.XSHG,3.0,2019-08-30,2.68
600808.XSHG,4.0,2019-09-30,2.69
600808.XSHG,5.0,2019-10-31,2.66
600808.XSHG,6.0,2019-11-29,2.75
600808.XSHG,7.0,2019-12-31,3.07
600808.XSHG,8.0,2020-01-23,2.84
600808.XSHG,9.0,2020-02-28,2.77
600808.XSHG,10.0,2020-03-31,2.52
600808.XSHG,11.0,2020-04-30,2.62
600809.XSHG,0.0,2019-05-31,55.92
600809.XSHG,1.0,2019-06-28,68.32
600809.XSHG,2.0,2019-07-31,67.07
600809.XSHG,3.0,2019-08-30,76.75
600809.XSHG,4.0,2019-09-30,77.31
600809.XSHG,5.0,2019-10-31,89.0
600809.XSHG,6.0,2019-11-29,89.34
600809.XSHG,7.0,2019-12-31,89.7
600809.XSHG,8.0,2020-01-23,91.68
600809.XSHG,9.0,2020-02-28,86.25
600809.XSHG,10.0,2020-03-31,90.18
600809.XSHG,11.0,2020-04-30,107.31
600810.XSHG,0.0,2019-05-31,9.19
600810.XSHG,1.0,2019-06-28,9.16
600810.XSHG,2.0,2019-07-31,8.6
600810.XSHG,3.0,2019-08-30,7.91
600810.XSHG,4.0,2019-09-20,7.95
600810.XSHG,5.0,2019-10-31,7.52
600810.XSHG,6.0,2019-11-29,7.37
600810.XSHG,7.0,2019-12-31,7.89
600810.XSHG,8.0,2020-01-23,7.29
600810.XSHG,9.0,2020-02-28,8.26
600810.XSHG,10.0,2020-03-31,7.29
600810.XSHG,11.0,2020-04-30,7.33
600811.XSHG,0.0,2019-05-31,3.7
600811.XSHG,1.0,2019-06-28,3.72
600811.XSHG,2.0,2019-07-31,3.65
600811.XSHG,3.0,2019-08-30,3.4
600811.XSHG,4.0,2019-09-30,3.38
600811.XSHG,5.0,2019-10-31,3.28
600811.XSHG,6.0,2019-11-29,3.28
600811.XSHG,7.0,2019-12-31,3.36
600811.XSHG,8.0,2020-01-23,3.24
600811.XSHG,9.0,2020-02-28,3.17
600811.XSHG,10.0,2020-03-31,3.84
600811.XSHG,11.0,2020-04-30,3.57
600812.XSHG,0.0,2019-05-31,4.35
600812.XSHG,1.0,2019-06-28,4.37
600812.XSHG,2.0,2019-07-31,4.36
600812.XSHG,3.0,2019-08-30,8.02
600812.XSHG,4.0,2019-09-30,7.13
600812.XSHG,5.0,2019-10-31,6.27
600812.XSHG,6.0,2019-11-29,7.15
600812.XSHG,7.0,2019-12-31,9.84
600812.XSHG,8.0,2020-01-23,9.22
600812.XSHG,9.0,2020-02-28,9.19
600812.XSHG,10.0,2020-03-31,7.28
600812.XSHG,11.0,2020-04-30,8.75
600814.XSHG,0.0,2019-05-31,5.21
600814.XSHG,1.0,2019-06-28,5.19
600814.XSHG,2.0,2019-07-31,5.07
600814.XSHG,3.0,2019-08-30,4.98
600814.XSHG,4.0,2019-09-30,4.92
600814.XSHG,5.0,2019-10-31,5.16
600814.XSHG,6.0,2019-11-29,4.9
600814.XSHG,7.0,2019-12-31,5.09
600814.XSHG,8.0,2020-01-23,5.12
600814.XSHG,9.0,2020-02-28,4.9
600814.XSHG,10.0,2020-03-31,5.47
600814.XSHG,11.0,2020-04-30,4.77
600815.XSHG,0.0,2019-05-31,3.08
600815.XSHG,1.0,2019-06-28,2.98
600815.XSHG,2.0,2019-07-31,2.94
600815.XSHG,3.0,2019-08-30,2.95
600815.XSHG,4.0,2019-09-30,3.06
600815.XSHG,5.0,2019-10-31,3.03
600815.XSHG,6.0,2019-11-29,2.98
600815.XSHG,7.0,2019-12-31,2.89
600815.XSHG,8.0,2020-01-23,2.56
600815.XSHG,9.0,2020-02-28,2.23
600815.XSHG,10.0,2020-03-31,2.05
600815.XSHG,11.0,2020-04-30,2.29
600816.XSHG,0.0,2019-04-29,5.54
600816.XSHG,1.0,2019-05-31,5.15
600816.XSHG,2.0,2019-06-28,5.05
600816.XSHG,3.0,2019-07-31,4.8
600816.XSHG,4.0,2019-08-30,4.57
600816.XSHG,5.0,2019-09-30,4.71
600816.XSHG,6.0,2019-10-31,4.2
600816.XSHG,7.0,2019-11-29,3.98
600816.XSHG,8.0,2019-12-31,4.44
600816.XSHG,9.0,2020-01-23,3.68
600816.XSHG,10.0,2020-02-28,2.99
600816.XSHG,11.0,2020-03-23,2.5
600817.XSHG,0.0,2019-05-31,7.98
600817.XSHG,1.0,2019-06-28,8.17
600817.XSHG,2.0,2019-07-31,7.82
600817.XSHG,3.0,2019-08-30,7.29
600817.XSHG,4.0,2019-09-30,7.34
600817.XSHG,5.0,2019-10-31,7.54
600817.XSHG,6.0,2019-11-29,7.13
600817.XSHG,7.0,2019-12-31,7.27
600817.XSHG,8.0,2020-01-23,9.31
600817.XSHG,9.0,2020-02-28,9.2
600817.XSHG,10.0,2020-03-31,9.3
600817.XSHG,11.0,2020-04-30,9.67
600818.XSHG,0.0,2019-05-31,12.6
600818.XSHG,1.0,2019-06-28,11.8
600818.XSHG,2.0,2019-07-31,10.62
600818.XSHG,3.0,2019-08-30,10.26
600818.XSHG,4.0,2019-09-30,10.77
600818.XSHG,5.0,2019-10-31,11.6
600818.XSHG,6.0,2019-11-29,12.44
600818.XSHG,7.0,2019-12-31,11.92
600818.XSHG,8.0,2020-01-23,11.0
600818.XSHG,9.0,2020-02-28,10.16
600818.XSHG,10.0,2020-03-31,9.55
600818.XSHG,11.0,2020-04-30,10.8
600819.XSHG,0.0,2019-05-31,4.88
600819.XSHG,1.0,2019-06-28,5.06
600819.XSHG,2.0,2019-07-31,4.7
600819.XSHG,3.0,2019-08-30,4.41
600819.XSHG,4.0,2019-09-30,4.36
600819.XSHG,5.0,2019-10-31,4.37
600819.XSHG,6.0,2019-11-29,4.42
600819.XSHG,7.0,2019-12-31,5.09
600819.XSHG,8.0,2020-01-23,4.94
600819.XSHG,9.0,2020-02-28,4.81
600819.XSHG,10.0,2020-03-31,4.78
600819.XSHG,11.0,2020-04-30,4.63
600820.XSHG,0.0,2019-05-31,6.21
600820.XSHG,1.0,2019-06-28,6.31
600820.XSHG,2.0,2019-07-31,6.17
600820.XSHG,3.0,2019-08-30,5.92
600820.XSHG,4.0,2019-09-30,5.89
600820.XSHG,5.0,2019-10-31,5.82
600820.XSHG,6.0,2019-11-29,5.88
600820.XSHG,7.0,2019-12-31,6.04
600820.XSHG,8.0,2020-01-23,5.82
600820.XSHG,9.0,2020-02-28,5.6
600820.XSHG,10.0,2020-03-31,5.53
600820.XSHG,11.0,2020-04-30,5.72
600821.XSHG,0.0,2019-05-31,4.14
600821.XSHG,1.0,2019-06-28,4.13
600821.XSHG,2.0,2019-07-31,3.99
600821.XSHG,3.0,2019-08-16,4.16
600821.XSHG,4.0,2019-09-30,4.95
600821.XSHG,5.0,2019-10-31,4.32
600821.XSHG,6.0,2019-11-29,4.16
600821.XSHG,7.0,2019-12-31,4.59
600821.XSHG,8.0,2020-01-23,4.2
600821.XSHG,9.0,2020-02-28,4.06
600821.XSHG,10.0,2020-03-31,3.82
600821.XSHG,11.0,2020-04-30,3.47
600822.XSHG,0.0,2019-05-31,12.16
600822.XSHG,1.0,2019-06-28,12.41
600822.XSHG,2.0,2019-07-31,12.71
600822.XSHG,3.0,2019-08-30,10.79
600822.XSHG,4.0,2019-09-30,10.4
600822.XSHG,5.0,2019-10-31,11.03
600822.XSHG,6.0,2019-11-29,10.0
600822.XSHG,7.0,2019-12-31,10.22
600822.XSHG,8.0,2020-01-23,10.18
600822.XSHG,9.0,2020-02-28,9.04
600822.XSHG,10.0,2020-03-31,8.67
600822.XSHG,11.0,2020-04-30,8.01
600823.XSHG,0.0,2019-05-31,4.29
600823.XSHG,1.0,2019-06-28,4.34
600823.XSHG,2.0,2019-07-31,3.94
600823.XSHG,3.0,2019-08-30,4.01
600823.XSHG,4.0,2019-09-30,4.22
600823.XSHG,5.0,2019-10-31,4.03
600823.XSHG,6.0,2019-11-29,3.89
600823.XSHG,7.0,2019-12-31,4.5
600823.XSHG,8.0,2020-01-23,4.09
600823.XSHG,9.0,2020-02-28,4.01
600823.XSHG,10.0,2020-03-31,4.08
600823.XSHG,11.0,2020-04-30,4.15
600824.XSHG,0.0,2019-05-31,3.72
600824.XSHG,1.0,2019-06-28,3.86
600824.XSHG,2.0,2019-07-31,3.65
600824.XSHG,3.0,2019-08-30,3.5
600824.XSHG,4.0,2019-09-30,3.46
600824.XSHG,5.0,2019-10-31,3.4
600824.XSHG,6.0,2019-11-29,3.28
600824.XSHG,7.0,2019-12-31,3.44
600824.XSHG,8.0,2020-01-23,3.35
600824.XSHG,9.0,2020-02-28,3.07
600824.XSHG,10.0,2020-03-31,3.16
600824.XSHG,11.0,2020-04-30,3.14
600825.XSHG,0.0,2019-05-31,5.33
600825.XSHG,1.0,2019-06-28,5.1
600825.XSHG,2.0,2019-07-31,4.7
600825.XSHG,3.0,2019-08-30,4.6
600825.XSHG,4.0,2019-09-30,4.36
600825.XSHG,5.0,2019-10-31,4.56
600825.XSHG,6.0,2019-11-29,5.09
600825.XSHG,7.0,2019-12-31,5.73
600825.XSHG,8.0,2020-01-23,5.27
600825.XSHG,9.0,2020-02-28,4.74
600825.XSHG,10.0,2020-03-31,5.21
600825.XSHG,11.0,2020-04-30,5.37
600826.XSHG,0.0,2019-05-31,10.53
600826.XSHG,1.0,2019-06-28,11.18
600826.XSHG,2.0,2019-07-31,11.59
600826.XSHG,3.0,2019-08-30,10.91
600826.XSHG,4.0,2019-09-17,11.4
600826.XSHG,5.0,2019-10-31,12.39
600826.XSHG,6.0,2019-11-29,10.79
600826.XSHG,7.0,2019-12-31,11.39
600826.XSHG,8.0,2020-01-23,11.25
600826.XSHG,9.0,2020-02-28,10.04
600826.XSHG,10.0,2020-03-31,10.45
600826.XSHG,11.0,2020-04-30,9.76
600827.XSHG,0.0,2019-05-31,9.18
600827.XSHG,1.0,2019-06-28,9.62
600827.XSHG,2.0,2019-07-31,9.08
600827.XSHG,3.0,2019-08-30,8.89
600827.XSHG,4.0,2019-09-30,8.78
600827.XSHG,5.0,2019-10-31,8.78
600827.XSHG,6.0,2019-11-29,8.8
600827.XSHG,7.0,2019-12-31,8.98
600827.XSHG,8.0,2020-01-23,8.37
600827.XSHG,9.0,2020-02-28,7.59
600827.XSHG,10.0,2020-03-31,7.8
600827.XSHG,11.0,2020-04-30,7.92
600828.XSHG,0.0,2019-05-31,4.55
600828.XSHG,1.0,2019-06-28,4.66
600828.XSHG,2.0,2019-07-31,4.42
600828.XSHG,3.0,2019-08-30,4.43
600828.XSHG,4.0,2019-09-30,4.44
600828.XSHG,5.0,2019-10-31,4.5
600828.XSHG,6.0,2019-11-29,4.11
600828.XSHG,7.0,2019-12-31,4.36
600828.XSHG,8.0,2020-01-23,4.11
600828.XSHG,9.0,2020-02-28,3.63
600828.XSHG,10.0,2020-03-31,3.95
600828.XSHG,11.0,2020-04-30,3.76
600829.XSHG,0.0,2019-05-31,7.09
600829.XSHG,1.0,2019-06-28,7.07
600829.XSHG,2.0,2019-07-31,6.64
600829.XSHG,3.0,2019-08-30,7.17
600829.XSHG,4.0,2019-09-30,7.11
600829.XSHG,5.0,2019-10-31,6.66
600829.XSHG,6.0,2019-11-29,6.41
600829.XSHG,7.0,2019-12-31,6.82
600829.XSHG,8.0,2020-01-23,7.14
600829.XSHG,9.0,2020-02-28,7.98
600829.XSHG,10.0,2020-03-31,7.06
600829.XSHG,11.0,2020-04-30,7.55
600830.XSHG,0.0,2019-05-31,6.1
600830.XSHG,1.0,2019-06-28,6.17
600830.XSHG,2.0,2019-07-31,6.15
600830.XSHG,3.0,2019-08-30,5.63
600830.XSHG,4.0,2019-09-30,5.76
600830.XSHG,5.0,2019-10-31,5.54
600830.XSHG,6.0,2019-11-29,5.03
600830.XSHG,7.0,2019-12-31,5.51
600830.XSHG,8.0,2020-01-23,5.25
600830.XSHG,9.0,2020-02-28,4.96
600830.XSHG,10.0,2020-03-31,5.42
600830.XSHG,11.0,2020-04-30,5.92
600831.XSHG,0.0,2019-05-31,10.31
600831.XSHG,1.0,2019-06-28,10.8
600831.XSHG,2.0,2019-07-31,9.54
600831.XSHG,3.0,2019-08-30,8.68
600831.XSHG,4.0,2019-09-30,9.5
600831.XSHG,5.0,2019-10-31,8.95
600831.XSHG,6.0,2019-11-29,8.32
600831.XSHG,7.0,2019-12-31,9.26
600831.XSHG,8.0,2020-01-23,9.2
600831.XSHG,9.0,2020-02-28,8.89
600831.XSHG,10.0,2020-03-31,8.08
600831.XSHG,11.0,2020-04-30,6.67
600833.XSHG,0.0,2019-05-31,9.95
600833.XSHG,1.0,2019-06-28,9.99
600833.XSHG,2.0,2019-07-31,10.03
600833.XSHG,3.0,2019-08-30,9.65
600833.XSHG,4.0,2019-09-30,9.54
600833.XSHG,5.0,2019-10-31,9.35
600833.XSHG,6.0,2019-11-29,8.76
600833.XSHG,7.0,2019-12-31,9.41
600833.XSHG,8.0,2020-01-23,9.79
600833.XSHG,9.0,2020-02-28,9.87
600833.XSHG,10.0,2020-03-31,9.02
600833.XSHG,11.0,2020-04-30,9.56
600834.XSHG,0.0,2019-05-31,8.12
600834.XSHG,1.0,2019-06-28,7.76
600834.XSHG,2.0,2019-07-31,7.4
600834.XSHG,3.0,2019-08-30,6.98
600834.XSHG,4.0,2019-09-30,6.92
600834.XSHG,5.0,2019-10-31,6.96
600834.XSHG,6.0,2019-11-29,6.68
600834.XSHG,7.0,2019-12-31,7.22
600834.XSHG,8.0,2020-01-23,6.82
600834.XSHG,9.0,2020-02-28,6.16
600834.XSHG,10.0,2020-03-31,6.23
600834.XSHG,11.0,2020-04-30,6.27
600835.XSHG,0.0,2019-05-31,16.06
600835.XSHG,1.0,2019-06-28,16.6
600835.XSHG,2.0,2019-07-31,17.77
600835.XSHG,3.0,2019-08-30,17.69
600835.XSHG,4.0,2019-09-30,16.63
600835.XSHG,5.0,2019-10-31,15.27
600835.XSHG,6.0,2019-11-29,15.18
600835.XSHG,7.0,2019-12-31,16.57
600835.XSHG,8.0,2020-01-23,16.18
600835.XSHG,9.0,2020-02-28,14.86
600835.XSHG,10.0,2020-03-31,13.58
600835.XSHG,11.0,2020-04-30,14.87
600836.XSHG,0.0,2019-05-31,4.23
600836.XSHG,1.0,2019-06-28,4.25
600836.XSHG,2.0,2019-07-31,4.01
600836.XSHG,3.0,2019-08-30,3.97
600836.XSHG,4.0,2019-09-30,3.83
600836.XSHG,5.0,2019-10-31,4.0
600836.XSHG,6.0,2019-11-29,4.37
600836.XSHG,7.0,2019-12-31,4.97
600836.XSHG,8.0,2020-01-23,4.23
600836.XSHG,9.0,2020-02-28,4.25
600836.XSHG,10.0,2020-03-31,5.33
600836.XSHG,11.0,2020-04-30,5.1
600837.XSHG,0.0,2019-05-31,11.97
600837.XSHG,1.0,2019-06-28,14.04
600837.XSHG,2.0,2019-07-31,13.86
600837.XSHG,3.0,2019-08-30,13.66
600837.XSHG,4.0,2019-09-30,14.3
600837.XSHG,5.0,2019-10-31,14.1
600837.XSHG,6.0,2019-11-29,13.74
600837.XSHG,7.0,2019-12-31,15.46
600837.XSHG,8.0,2020-01-23,14.55
600837.XSHG,9.0,2020-02-28,14.21
600837.XSHG,10.0,2020-03-31,12.84
600837.XSHG,11.0,2020-04-30,12.89
600838.XSHG,0.0,2019-05-31,7.0
600838.XSHG,1.0,2019-06-28,7.0
600838.XSHG,2.0,2019-07-31,6.82
600838.XSHG,3.0,2019-08-30,6.44
600838.XSHG,4.0,2019-09-30,6.52
600838.XSHG,5.0,2019-10-31,6.31
600838.XSHG,6.0,2019-11-29,5.92
600838.XSHG,7.0,2019-12-31,6.38
600838.XSHG,8.0,2020-01-23,5.88
600838.XSHG,9.0,2020-02-28,5.29
600838.XSHG,10.0,2020-03-31,6.3
600838.XSHG,11.0,2020-04-30,5.86
600839.XSHG,0.0,2019-05-31,3.06
600839.XSHG,1.0,2019-06-28,2.93
600839.XSHG,2.0,2019-07-31,2.94
600839.XSHG,3.0,2019-08-30,2.71
600839.XSHG,4.0,2019-09-30,2.68
600839.XSHG,5.0,2019-10-31,2.62
600839.XSHG,6.0,2019-11-29,2.68
600839.XSHG,7.0,2019-12-31,2.91
600839.XSHG,8.0,2020-01-23,2.64
600839.XSHG,9.0,2020-02-28,3.15
600839.XSHG,10.0,2020-03-31,2.71
600839.XSHG,11.0,2020-04-30,2.61
600841.XSHG,0.0,2019-05-31,7.81
600841.XSHG,1.0,2019-06-28,8.01
600841.XSHG,2.0,2019-07-31,7.7
600841.XSHG,3.0,2019-08-30,7.41
600841.XSHG,4.0,2019-09-30,7.3
600841.XSHG,5.0,2019-10-31,6.96
600841.XSHG,6.0,2019-11-29,6.78
600841.XSHG,7.0,2019-12-31,7.07
600841.XSHG,8.0,2020-01-23,6.97
600841.XSHG,9.0,2020-02-28,6.26
600841.XSHG,10.0,2020-03-31,6.53
600841.XSHG,11.0,2020-04-30,7.1
600843.XSHG,0.0,2019-05-31,7.68
600843.XSHG,1.0,2019-06-28,7.5
600843.XSHG,2.0,2019-07-31,7.06
600843.XSHG,3.0,2019-08-30,7.31
600843.XSHG,4.0,2019-09-30,8.03
600843.XSHG,5.0,2019-10-31,7.59
600843.XSHG,6.0,2019-11-29,7.34
600843.XSHG,7.0,2019-12-31,7.69
600843.XSHG,8.0,2020-01-23,7.21
600843.XSHG,9.0,2020-02-28,7.36
600843.XSHG,10.0,2020-03-31,6.27
600843.XSHG,11.0,2020-04-30,6.62
600844.XSHG,0.0,2019-05-29,3.92
600844.XSHG,1.0,2019-06-28,4.52
600844.XSHG,2.0,2019-07-31,4.51
600844.XSHG,3.0,2019-08-30,3.97
600844.XSHG,4.0,2019-09-30,4.8
600844.XSHG,5.0,2019-10-31,4.31
600844.XSHG,6.0,2019-11-29,5.09
600844.XSHG,7.0,2019-12-31,4.95
600844.XSHG,8.0,2020-01-23,4.63
600844.XSHG,9.0,2020-02-28,4.67
600844.XSHG,10.0,2020-03-31,4.09
600844.XSHG,11.0,2020-04-30,3.91
600845.XSHG,0.0,2019-05-31,23.11
600845.XSHG,1.0,2019-06-28,28.48
600845.XSHG,2.0,2019-07-31,30.49
600845.XSHG,3.0,2019-08-30,33.16
600845.XSHG,4.0,2019-09-30,35.76
600845.XSHG,5.0,2019-10-31,31.62
600845.XSHG,6.0,2019-11-29,34.54
600845.XSHG,7.0,2019-12-31,32.9
600845.XSHG,8.0,2020-01-23,37.62
600845.XSHG,9.0,2020-02-28,45.39
600845.XSHG,10.0,2020-03-31,39.75
600845.XSHG,11.0,2020-04-30,50.7
600846.XSHG,0.0,2019-05-31,8.69
600846.XSHG,1.0,2019-06-28,8.7
600846.XSHG,2.0,2019-07-31,8.2
600846.XSHG,3.0,2019-08-30,7.9
600846.XSHG,4.0,2019-09-30,7.86
600846.XSHG,5.0,2019-10-31,8.41
600846.XSHG,6.0,2019-11-29,8.65
600846.XSHG,7.0,2019-12-31,9.31
600846.XSHG,8.0,2020-01-23,9.22
600846.XSHG,9.0,2020-02-28,8.7
600846.XSHG,10.0,2020-03-31,8.24
600846.XSHG,11.0,2020-04-30,8.7
600847.XSHG,0.0,2019-05-31,11.81
600847.XSHG,1.0,2019-06-28,11.88
600847.XSHG,2.0,2019-07-31,12.11
600847.XSHG,3.0,2019-08-30,11.62
600847.XSHG,4.0,2019-09-30,11.16
600847.XSHG,5.0,2019-10-31,10.71
600847.XSHG,6.0,2019-11-29,10.13
600847.XSHG,7.0,2019-12-31,11.14
600847.XSHG,8.0,2020-01-23,10.75
600847.XSHG,9.0,2020-02-28,11.0
600847.XSHG,10.0,2020-03-31,10.25
600847.XSHG,11.0,2020-04-30,10.3
600848.XSHG,0.0,2019-05-31,34.53
600848.XSHG,1.0,2019-06-28,31.13
600848.XSHG,2.0,2019-07-31,35.96
600848.XSHG,3.0,2019-08-30,27.28
600848.XSHG,4.0,2019-09-30,26.2
600848.XSHG,5.0,2019-10-31,27.22
600848.XSHG,6.0,2019-11-29,23.25
600848.XSHG,7.0,2019-12-31,24.55
600848.XSHG,8.0,2020-01-23,23.59
600848.XSHG,9.0,2020-02-28,20.41
600848.XSHG,10.0,2020-03-31,20.1
600848.XSHG,11.0,2020-04-30,19.7
600850.XSHG,0.0,2019-05-31,22.41
600850.XSHG,1.0,2019-06-28,21.29
600850.XSHG,2.0,2019-07-31,20.7
600850.XSHG,3.0,2019-08-30,20.97
600850.XSHG,4.0,2019-09-30,25.07
600850.XSHG,5.0,2019-10-31,24.43
600850.XSHG,6.0,2019-11-29,24.09
600850.XSHG,7.0,2019-12-31,25.36
600850.XSHG,8.0,2020-01-23,27.35
600850.XSHG,9.0,2020-02-28,25.6
600850.XSHG,10.0,2020-03-31,21.84
600850.XSHG,11.0,2020-04-30,21.9
600851.XSHG,0.0,2019-05-31,7.27
600851.XSHG,1.0,2019-06-28,7.38
600851.XSHG,2.0,2019-07-31,7.16
600851.XSHG,3.0,2019-08-30,6.48
600851.XSHG,4.0,2019-09-30,6.98
600851.XSHG,5.0,2019-10-31,7.09
600851.XSHG,6.0,2019-11-29,7.72
600851.XSHG,7.0,2019-12-31,8.04
600851.XSHG,8.0,2020-01-23,8.1
600851.XSHG,9.0,2020-02-28,7.69
600851.XSHG,10.0,2020-03-31,8.06
600851.XSHG,11.0,2020-04-30,7.56
600853.XSHG,0.0,2019-05-31,3.12
600853.XSHG,1.0,2019-06-28,3.67
600853.XSHG,2.0,2019-07-31,3.42
600853.XSHG,3.0,2019-08-30,3.2
600853.XSHG,4.0,2019-09-30,3.07
600853.XSHG,5.0,2019-10-31,3.12
600853.XSHG,6.0,2019-11-29,3.08
600853.XSHG,7.0,2019-12-31,3.18
600853.XSHG,8.0,2020-01-23,3.21
600853.XSHG,9.0,2020-02-28,3.15
600853.XSHG,10.0,2020-03-31,3.88
600853.XSHG,11.0,2020-04-30,3.8
600854.XSHG,0.0,2019-05-31,3.97
600854.XSHG,1.0,2019-06-28,3.85
600854.XSHG,2.0,2019-07-31,3.82
600854.XSHG,3.0,2019-08-30,3.67
600854.XSHG,4.0,2019-09-30,3.74
600854.XSHG,5.0,2019-10-31,3.81
600854.XSHG,6.0,2019-11-29,3.64
600854.XSHG,7.0,2019-12-31,3.81
600854.XSHG,8.0,2020-01-23,3.61
600854.XSHG,9.0,2020-02-28,3.59
600854.XSHG,10.0,2020-03-31,3.82
600854.XSHG,11.0,2020-04-30,3.63
600855.XSHG,0.0,2019-05-31,13.97
600855.XSHG,1.0,2019-06-28,13.89
600855.XSHG,2.0,2019-07-31,14.98
600855.XSHG,3.0,2019-08-30,14.95
600855.XSHG,4.0,2019-09-30,13.19
600855.XSHG,5.0,2019-10-31,12.18
600855.XSHG,6.0,2019-11-29,11.84
600855.XSHG,7.0,2019-12-31,12.29
600855.XSHG,8.0,2020-01-23,11.8
600855.XSHG,9.0,2020-02-28,11.18
600855.XSHG,10.0,2020-03-31,18.41
600855.XSHG,11.0,2020-04-30,17.93
600856.XSHG,0.0,2019-05-31,3.18
600856.XSHG,1.0,2019-06-28,3.17
600856.XSHG,2.0,2019-07-31,2.91
600856.XSHG,3.0,2019-08-30,2.49
600856.XSHG,4.0,2019-09-30,2.89
600856.XSHG,5.0,2019-10-31,2.25
600856.XSHG,6.0,2019-11-29,2.11
600856.XSHG,7.0,2019-12-31,2.51
600856.XSHG,8.0,2020-01-23,1.97
600856.XSHG,9.0,2020-02-28,1.67
600856.XSHG,10.0,2020-03-31,1.44
600856.XSHG,11.0,2020-04-30,1.07
600857.XSHG,0.0,2019-05-31,9.43
600857.XSHG,1.0,2019-06-28,9.33
600857.XSHG,2.0,2019-07-31,9.55
600857.XSHG,3.0,2019-08-30,9.25
600857.XSHG,4.0,2019-09-30,9.71
600857.XSHG,5.0,2019-10-31,9.49
600857.XSHG,6.0,2019-11-29,9.22
600857.XSHG,7.0,2019-12-31,9.21
600857.XSHG,8.0,2020-01-23,9.39
600857.XSHG,9.0,2020-02-28,9.88
600857.XSHG,10.0,2020-03-31,9.74
600857.XSHG,11.0,2020-04-30,9.17
600858.XSHG,0.0,2019-05-31,5.0
600858.XSHG,1.0,2019-06-28,5.08
600858.XSHG,2.0,2019-07-31,4.88
600858.XSHG,3.0,2019-08-30,4.86
600858.XSHG,4.0,2019-09-30,4.66
600858.XSHG,5.0,2019-10-31,4.71
600858.XSHG,6.0,2019-11-29,4.82
600858.XSHG,7.0,2019-12-31,5.17
600858.XSHG,8.0,2020-01-23,4.97
600858.XSHG,9.0,2020-02-28,4.3
600858.XSHG,10.0,2020-03-31,4.35
600858.XSHG,11.0,2020-04-30,4.64
600859.XSHG,0.0,2019-05-31,14.69
600859.XSHG,1.0,2019-06-28,15.19
600859.XSHG,2.0,2019-07-31,15.18
600859.XSHG,3.0,2019-08-30,14.66
600859.XSHG,4.0,2019-09-30,14.39
600859.XSHG,5.0,2019-10-31,13.02
600859.XSHG,6.0,2019-11-29,12.96
600859.XSHG,7.0,2019-12-31,13.99
600859.XSHG,8.0,2020-01-23,13.52
600859.XSHG,9.0,2020-02-28,12.18
600859.XSHG,10.0,2020-03-31,12.17
600859.XSHG,11.0,2020-04-30,12.99
600860.XSHG,0.0,2019-05-31,7.22
600860.XSHG,1.0,2019-06-28,6.85
600860.XSHG,2.0,2019-07-31,6.77
600860.XSHG,3.0,2019-08-30,5.7
600860.XSHG,4.0,2019-09-30,5.63
600860.XSHG,5.0,2019-10-31,5.49
600860.XSHG,6.0,2019-11-29,5.06
600860.XSHG,7.0,2019-12-31,6.0
600860.XSHG,8.0,2020-01-23,4.86
600860.XSHG,9.0,2020-02-28,4.43
600860.XSHG,10.0,2020-03-31,3.7
600860.XSHG,11.0,2020-04-30,3.22
600861.XSHG,0.0,2019-05-31,7.59
600861.XSHG,1.0,2019-06-28,8.45
600861.XSHG,2.0,2019-07-31,8.78
600861.XSHG,3.0,2019-08-30,9.3
600861.XSHG,4.0,2019-09-30,9.55
600861.XSHG,5.0,2019-10-31,9.2
600861.XSHG,6.0,2019-11-29,8.28
600861.XSHG,7.0,2019-12-31,8.51
600861.XSHG,8.0,2020-01-23,9.56
600861.XSHG,9.0,2020-02-28,11.23
600861.XSHG,10.0,2020-03-31,10.11
600861.XSHG,11.0,2020-04-30,11.02
600862.XSHG,0.0,2019-05-31,9.29
600862.XSHG,1.0,2019-06-28,8.89
